,link,Titles,Abstracts
551,https://www.sciencedirect.com/science/article/pii/S0169136819303932,[ Suprasubduction zone model for metal endowment at 1.60–1.57 Ga in eastern Australia ],"[ A model that places development of IOCG (and porphyry-epithermal) mineralization at ca. 1.60–1.575 Ga in eastern Proterozoic Australia into the context of a modern-day suprasubduction zone is presented here. This model depicts a change from a rollback subduction geometry in which extensional basins were developing in the overriding plate from ca. 1.67–1.604 Ga to a flat-slab subduction environment where ca. 1.65–1.604 Ga arc-magmatism was shut off and hot, extensional basins were inverted under high-temperature/low-pressure metamorphic conditions. The change in subduction architecture was induced by the arrival of a buoyant oceanic plateau at the site of subduction at ca. 1.604 Ga. Subduction was associated with the development of F-rich, S-poor metasomatized subcontinental lithospheric mantle (SCLM) as the result of slab melting within the rollback and/or the flat-slab subduction geodynamic setting. Eclogitisation and densification of the frontal oceanic slab resulted in slab steepening, a sudden upwelling of hot asthenosphere under the present-day Olympic Dam area and transient upper crustal uplift. The sudden heat input triggered slab melting and partial melting in the mantle to produce anhydrous, F-rich, S-poor melts that interacted with the metasomatized SCLM. Fractionation of resultant mafic melts with minimal to no crustal input resulted in generation of the dominantly A-type older Hiltaba Suite granites that were emplaced at upper crustal levels and an ignimbrite flare-up that is now recognised as the Gawler Range Volcanics. Highly fractionated magma that stalled in the upper crust exsolved volatile-rich and metalliferous fluids that mixed with meteoric and basinal brines to produce IOCG mineralization through the Olympic Domain including the supergiant Olympic Dam deposit. Further slab steepening and retreat of the posterior buoyant oceanic plateau resulting in additional upwelling of the asthenosphere and progressive development of an asthenospheric wedge in a normal subduction geometry. Slab retreat can be tracked by the progressive younging of Hiltaba Suite granites in a present-day approximately westerly to southwesterly direction. Heat introduced through progressive development of the asthenospheric wedge resulted in dehydration of the buoyant oceanic lithosphere to produce S-rich fluids that interacted with the asthenosphere to produce oxidised, S-rich partial melts. These melts interacted with the metasomatized SCLM resulting in generation of dominantly I-type magmas and porphyry-epithermal systems in the southwestern Gawler Craton (Central Gawler Gold Province). The location of IOCG and porphyry-epithermal deposits is also dictated by the location of lithospheric-scale structures that acted as conduits for fluids and melts associated with mineralization. The suprasubduction zone environment of mineralization is informed by modern analogues of the Late Cretaceous to Early Eocene Laramide Orogeny in the western United States, present-day slab geometries in the Andes of South America, and by the formation of Cretaceous IOCG and Cu-porphyry deposits in the Chilean Coastal Cordillera . ]"
552,https://www.sciencedirect.com/science/article/pii/S1570046102800325,[ 10 Environmental and resource variability off Northwest Africa and in the gulf of guinea: A review ],"[ Environmental monitoring off West Africa relies mainly on a set of coastal stations, on the COADS data base and on satellite imagery. This provides useful information on a limited set of variables such as SST and wind. These variables can be related to fish population dynamics at different scales of observation including short-term changes in fish availability, year to year abundance or lower frequency regime shifts. Tools such as multiple time series analysis, GAM (General Additive Models) and IBM (Individual Based Models) can help to track time lags, non-linear relationships and discontinuities that exist between environmental variables and fish populations. These methods can help to further understand ecological processes in relation to environmental variability. Relatively few oceanographic surveys have been done off West Africa and the existing oceanographic data are difficult to access. As new information on environment, resources, fisheries and their interaction are needed for management purposes and research, particular attention should be devoted to process oriented studies. Given constraints on human and financial resources, the challenge is to achieve an appropriate balance between monitoring and process-oriented studies. ]"
553,https://www.sciencedirect.com/science/article/pii/S0012825216300514,[ Integrated Ichnofacies models for deserts: Recurrent patterns and megatrends ],"[ Although it is commonly assumed that the trace-fossil record of eolian dunes and associated environments is invariably poor, a systematic review of the available information indicates that this is not necessarily the case. A model involving five main phases of colonization of desert environments through the Phanerozoic is proposed in this paper. The first phase (Cambrian–Silurian) involved animal incursions into coastal dune fields directly from the sea, although it is unlikely that these animals would have remained for long periods of time in coastal deserts. The second phase (Devonian) reflects the activities of dune pioneers that left their fluvial habitat to enter temporary or permanently into inland deserts. The third phase (Carboniferous–Permian) involved the colonization of deserts by tetrapods. The fourth phase (Triassic–Cretaceous) involved a major exploitation of the infaunal ecospace as reflected by the appearance of more varied behavioral patterns in sub-superficial structures. The fifth phase (Paleogene–Recent) reflects the appearance of the ecological dynamic that characterizes modern desert communities. The invertebrate ichnofacies for eolian dunes is re-named herein as the “ Octopodichnus – Entradichnus Ichnofacies” honoring the seminal work of previous workers who simultaneously tackled the issue of eolian dune ichnofacies . The Chelichnus ichnofacies is retained for vertebrate trace-fossil assemblages in eolian settings. Both ichnofacies occur in mobile and temporary stabilized sandy substrates, subject to frequent erosion and deposition, and to strong seasonality . Desert settings consist of complex mosaics of habitats or physical units associated with organism activity. Trace-fossil distribution can be understood as reflecting the partitioning of desert settings in a mosaic of landscape units, characterized by water content and its temporal fluctuations, nutrient availability, nature of the substrate, and the dominant organisms present. In turn, desert systems are dynamic entities that change as a response to regional climate. Landscape units, such as eolian sand seas, salt flat and playa lake systems, ephemeral rivers and alluvial fans , interact in response to regional-scale climate variations in hyper-arid, arid, and semiarid climatic settings. Ancient deserts completely developed under hyper-arid climatic conditions rarely preserve trace fossils due to the absence of moisture near the surface. However, the alternation of wet periods may represent windows for life development and thus, preservation of biogenic structures . Arid deserts display complex patterns of dunes combined with dry, wet, and flooded interdunes. Dry desert elements (e.g. dunes, interdunes, sand sheets) typically record the Entradichnus–Octopodichnus and Chelichnus Ichnofacies. Slight rises in regional precipitation produce elevation of the water table and increase of fluvial discharges that provide water and sediment to the system. These processes may result in the local concentration of trace fossils in wet interdunes and ephemeral fluvial systems, illustrating the Scoyenia and Chelichnus Ichnofacies. In semiarid systems playa lakes expand by the addition of freshwater, evolving into freshwater lakes, and fluvial systems may become more common; lake margins and fluvial overbanks typically contain trace-fossil assemblages that may be ascribed to the Scoyenia Ichnofacies. ]"
554,https://www.sciencedirect.com/science/article/pii/S2352485518302081,"[ Environmental challenges in a near-pristine mangrove estuary facing rapid urban and industrial development: Darwin Harbour, Northern Australia ]","[ Highlights Near-pristine estuarine ecosystem faces increasing development pressures. Mangrove forests underpin ecosystem health and biodiversity of entire estuary. Threats from sea-level rise, land clearing and catchment pollutants. New techniques to monitor ecosystem stressors and function. , The tropical, macro-tidal estuary of Darwin Harbour is in near-pristine condition and supports a rich biodiversity. However, urban and industrial development pressures are increasing in many parts of the catchment. This challenges us to improve our understanding of how the harbour’s ecosystem responds to environmental threats and how best to optimise future development while preserving valuable ecosystem services. Here, we synthesise our current knowledge of several environmental aspects of the harbour and its catchment. The intertidal zone and its abundant mangrove forests account for a major proportion of primary productivity in Darwin Harbour. These areas also play a key role in preserving water quality by intercepting catchment-derived pollutants and they substantially influence the movement of sediment through the estuary. Darwin Harbour mangroves generally remain in healthy condition with extensive areas of highly biodiverse habitats near urban and industrial developments. The future health of Darwin Harbour depends substantially on the protection of the mangrove estate against further pressures from coastal land clearing, catchment derived pollutants and accelerated sedimentation from runoff and dredging . Rapid sea level rise (currently ≈ ≈ 8 mm/year) is a further significant threat to the stratified floristic assemblages and specialised invertebrate fauna typical of Darwin Harbour mangrove forests. These threats require development of new sensitive harbour-wide monitoring techniques to provide early warning of the excess accumulation of stressors and disruption to ecosystem functioning. ]"
555,https://www.sciencedirect.com/science/article/pii/S0141113616300484,[ Microbial hitchhikers on marine plastic debris: Human exposure risks at bathing waters and beach environments ],"[ Highlights Marine plastic debris could be a reservoir of pathogens harmful to human health. The longevity of plastics can aid in the spread of diseases across long distances. Plastic-associated microbes can be detrimental to bathing and beach environments. Links between plastic debris, pathogens and public health are yet unexplored. , Marine plastic debris is well characterized in terms of its ability to negatively impact terrestrial and marine environments, endanger coastal wildlife, and interfere with navigation, tourism and commercial fisheries . However, the impacts of potentially harmful microorganisms and pathogens colonising plastic litter are not well understood. The hard surface of plastics provides an ideal environment for opportunistic microbial colonisers to form biofilms and might offer a protective niche capable of supporting a diversity of different microorganisms, known as the “Plastisphere”. This biotope could act as an important vector for the persistence and spread of pathogens, faecal indicator organisms (FIOs) and harmful algal bloom species (HABs) across beach and bathing environments. This review will focus on the existent knowledge and research gaps, and identify the possible consequences of plastic-associated microbes on human health, the spread of infectious diseases and bathing water quality. ]"
556,https://www.sciencedirect.com/science/article/pii/S0169555X19300959,[ Multiscale flow-vegetation-sediment feedbacks in low-gradient landscapes ],"[ Highlights Low-gradient landscapes share common ecogeomorphic feedbacks. Initial conditions and plant traits activate different feedbacks at different sites. Longitudinal patches and parallel drainage arise from multiscale stress divergence. High sinuosities in low gradients arise from deposition stabilized by vegetation. Runaway positive feedbacks from small to large scale trigger rapid marsh loss. , Low-gradient fluvial landscapes (1–50 cm km −1 ) occupy diverse settings (inland, tidal, and deltaic wetlands, large-river floodplains, lowland streams) but share many commonalities. Because of low flow energies, these landscapes have abundant vegetation that is submersed or frequently inundated. Their sediment loads are predominantly fine, with large loads transported in suspension. The complexities of fluvial-vegetation interactions and fine sediment transport have made these landscapes relatively poorly studied in the field of geomorphology, yet the importance of understanding their dynamics is paramount: these landscapes will be among the first inundated by rising seas and/or are presently the focus of the world's largest restoration projects. In this synthesis, interactions between flow, vegetation, and sediment documented in inland and tidal marshes, chalk and Coastal Plain streams, large river floodplains, and deltas are reviewed and classified into feedback processes occurring over a range of five spatiotemporal scales. Despite different morphologic appearances, the feedback processes governing the coevolution of landscapes and vegetation are broadly consistent across settings, though modified in their effects by life-history traits of vegetation, characteristics of the sediment supply, external boundary forcing, and initial conditions. Longitudinally elongated patches are common in many settings, arising from stress divergence feedbacks. However, their ultimate morphology is strongly dependent upon the activation of patch- or multipatch-scale feedbacks, which depends on initial densities at the time of colonization. Generally, flow-vegetation-sediment feedbacks play a dominant role in landscape morphology when the setting is depositional and little initial topographic differentiation is present. In that case, these feedbacks can explain the apparently paradoxical emergence of high sinuosities or parallel drainage in very low gradients. Importantly for management, flow-vegetation-sediment interactions may activate a chain of positive feedbacks that engages progressively larger scales, resulting in massive destruction of marsh vegetation or topographic homogenization. Interrupting these feedbacks requires intervention over all scales activated. ]"
557,https://www.sciencedirect.com/science/article/pii/S0928202508100098,[ Natural Hazards in Peru ],"[ Peru is a land of contrasts, with natural hazards occurring in coastal deserts, high Andean mountains, and humid Amazon lowlands. Increasingly, however, population growth exposes more people to risks as cities spread and as land use must intensify. These social features interact with a heterogeneous distribution of seismic risks shaped by the way the Nazca plate subducts, causing earthquakes to occur throughout the mountains and on the coast, with active volcanoes in the south. Landscapes are shaped not only by catastrophic events such as landslides, but also by soil erosion and fluvial transport. In Peru, rains and floods during an El Niño year can rearrange surface features, in addition to destroying houses and infrastructure. Even if people perceive, recognize, and acknowledge the presence of risks from these natural hazards, they are often constrained in the way they can or will respond. Vulnerabilities in Peru to natural hazards are amplified by poverty and by a disconnection between what science can predict and what people will do. ]"
558,https://www.sciencedirect.com/science/article/pii/S0034425720304041,[ Towards a comprehensive and consistent global aquatic land cover characterization framework addressing multiple user needs ],"[ Highlights A review of user needs towards global aquatic land cover (GALC) dataset was done. Despite increasing availability, existing GALC datasets cannot satisfy user needs. A comprehensive GALC mapping framework was proposed to serve various users. This framework can grow from evolving satellite data and technological advancements. Operational GALC mapping should be bridged with generic land cover monitoring. , Aquatic land cover represents the land cover type that is significantly influenced by the presence of water over an extensive part of a year. Monitoring global aquatic land cover types plays an essential role in preserving aquatic ecosystems and maintaining the ecosystem service they provide for humans, while at the same time their accurate and consistent monitoring for multiple purposes (e.g. climate modelling, biodiversity conservation, water resource management) remains challenging. Although a number of global aquatic land cover (GALC) datasets are available for use to monitor aquatic ecosystems, there are prominent variabilities among these datasets, which is primarily caused by the inconsistency between different land versus water-related monitoring approaches and characterization schemes. As aquatic land cover exists in many different forms on Earth (e.g. wetland, open water) and can be mapped by different approaches, it is necessary to consider a much more consistent and comprehensive characterization framework that not only ensures the consistency in the monitoring of aquatic land cover but also serves the needs of multiple users (e.g. climate users, agricultural users) interested in different aspects of aquatic lands. In this study, we addressed this issue by 1) reviewing 33 GALC datasets and user needs identified from the citing papers of current datasets and international conventions, policies and agreements in relation to aquatic ecosystems, 2) proposing a global characterization framework for aquatic land cover based on the Land Cover Classification System (LCCS) classifier principles and the identified user needs, and 3) highlighting the opportunities and challenges provided by remote sensing techniques for the implementation of the proposed framework. Results show that users require or prefer various kinds of information on aquatic types including vegetation type, water persistence, the artificiality of cover (i.e. artificial vs natural), water salinity , and the accessibility to the sea (i.e. coastal vs inland). Datasets with medium to high spatial resolution , intra-annual dynamics and inter-annual changes are needed by many users. However, none of the existing datasets can meet all these requirements and a rigorous quantitative accuracy assessment is lacking to evaluate its quality for most of the GALC datasets. The proposed framework has three levels and users are allowed to derive their aquatic land cover types of interest by combining different levels and classifiers of information. This comprehensive mapping framework can help to bridge the gap between user needs and current GALC datasets as well as the gap between generic and aquatic land cover monitoring. The implementation of the framework can benefit from evolving satellite-data availability, improved computation capability and open-source machine learning algorithms, although at the same time it faces challenges mainly coming from the complexity of aquatic ecosystems. The framework proposed in this study provides insights for future operational aquatic land cover monitoring initiatives and will support better understanding and monitoring of complex aquatic ecosystems. ]"
559,https://www.sciencedirect.com/science/article/pii/S0012825217300429,[ Environmental status of the Gulf of California: A pollution review ],"[ The Gulf of California (GC) is an unique large ecosystem characterized by its rich biodiversity, high biological productivity and endemism of marine life. However, as many other large ecosystems worldwide, it is subject to diverse anthropogenic pressures (overfishing, climate change, losses of biodiversity and habitats, and pollution). We reviewed over 150 studies dealing with contaminants in water, sediments and representative organisms from the GC, and here we discuss the main issues associated to the presence of metals, metalloids , persistent organic pollutants (POPs, including polycyclic aromatic hydrocarbons (PAHs), polychlorinated biphenyls (PCBs), brominated diphenyl ethers (deca tri-a) (PBDEs), and several other pesticides), plastics, nutrients and algal blooms. The GC ecosystems have been subject to a wide range of pollution sources . Nevertheless, the pollution levels remain relatively low to moderate depending on the location and contaminant type. Contamination hotspots are found i) for metals and metalloids , in sites where mining spills have occurred and ii) for nutrients and pesticides, in wetlands that receive discharges from intensive agricultural and shrimp farming. We also identified sites where harmful algal blooms (HABs) have been observed. However, numerous coastal environments in GC, affected by pollution sources and events have yet been poorly studied. More detailed, extensive and comprehensive studies on the pollution levels and trends, transfer and toxic effects are still needed. ]"
560,https://www.sciencedirect.com/science/article/pii/S0169809516300722,[ The influence of weather types on the monthly average maximum and minimum temperatures in the Iberian Peninsula ],"[ Highlights The relationship between weather types (based on Lamb's classification -1972- and proposed by Trigo and Da Camara -2000-) and average monthly maximum (Tmax) and minimum (Tmin) temperatures (1950-2010). The study shows different behaviours for Tmax and Tmin for each month, weather type and especially in the spatial domain (thanks to the high spatial density of the information used). Each weather type implies a positive or negative influence (°C) on the average temperatures, depending on its nature, which is affected by other factors such as the relief. The final goal of the study is to generate a multivariate stepwise regression model that selects, for each pixel and month, the weather types that best explain temperatures. The results show that estimations are better for Tmin than Tmax, during winter months than summer ones, and in coastal areas than inland. , The climate of the Iberian Peninsula is highly variable due to geographic and atmospheric factors. To better understand and characterize this variability in this work a stepwise regression procedure is used to model the relationship between the atmospheric circulation patterns (expressed by weather types) and the monthly mean value of maximum and minimum temperatures in the Iberian Peninsula (1950–2010). The study uses a temperature database with high spatial resolution that allows the estimation of the type and strength of the relationship between weather types and temperatures, and also the definition of spatial areas with specific behaviors for each month. The results show that estimations are better for Tmin than Tmax, during winter months than summer ones, and in coastal areas than inland. The analyses of directional weather types and temperature show a generalized adiabatic processes across Iberian Peninsula affecting Tmax, not detected in Tmin. ]"
561,https://www.sciencedirect.com/science/article/pii/S0141113618307888,[ Overview and trends of ecological and socioeconomic research on artificial reefs ],"[ Highlights A review of artificial reef (AR) research included 620 studies from 1962 to 2018. AR research has centered on either attracting or enhancing the fish production. Studies have evaluated new technical designs and alternative materials to AR. Analyze of conflict with affected fisheries communities deserve research attention. Great challenges include robust management models of these AR environments. , It is presented a systematic literature review of artificial reef research, including 620 studies throughout the world from 1962 to 2018. The primary focus of this study was to examine long-term trends in research, focusing on ecological and socioeconomic questions, and to develop new research directions for this field. From 1962 to the beginning of the 1990s, the United States and Japan were the main centers of artificial reef research. Subsequently, researchers in several other countries (particularly China, Australia, Italy, Brazil, and the United Kingdom) began to focus on this subject, resulting in an increase in the number of artificial reef studies. In general, publications about artificial reefs have concentrated on investigating the structure of populations and marine communities and evaluating new technical designs and materials to construct artificial habitats. The science of artificial reefs is responding to new challenges with an increase in more elaborate techniques, such as the use of remotely-operated submarines, organic indicators, isotopes, and molecular biology , while research that evaluates the socioeconomic aspects of artificial reefs is lacking. There are many aspects that deserve more research attention, such as the use of alternative inert materials, environmental impact assessment and mitigation, and analysis of conflicts with affected fisheries communities. The greater challenge is to overcome the apparent division between theory vs. application and to include robust management models of these artificial environments. ]"
562,https://www.sciencedirect.com/science/article/pii/S096456911400074X,[ A typology of marine and estuarine hazards and risks as vectors of change: A review for vulnerable coasts and their management ],"[ Highlights This is the first detailed typology of coastal &amp; marine hazards leading to risks. Examples of hazard and risk are given especially related to vulnerable coasts. Each of 13 types of hazard is explained and illustrated using worldwide examples. A set of 10-tenets is given for sustainable marine management of hazard and risk. We emphasise merging natural &amp; societal aspects to minimise hazards &amp; risks. , This paper illustrates a typology of 14 natural and anthropogenic hazards, the evidence for their causes and consequences for society and their role as vectors of change in estuaries , vulnerable coasts and marine areas. It uses hazard as the potential that there will be damage to the natural or human system and so is the product of an event which could occur and the probability of it occurring whereas the degree of risk then relates to the amount of assets, natural or societal, which may be affected. We give long- and short-term and large- and small-scale perspectives showing that the hazards leading to disasters for society will include flooding, erosion and tsunamis. Global examples include the effects of wetland loss and the exacerbation of problems by building on vulnerable coasts. Hence we emphasise the importance of considering hazard and risk on such coasts and consider the tools for assessing and managing the impacts of risk and hazard. These allow policy-makers to determine the consequences for natural and human systems. We separate locally-derived problems from large-scale effects (e.g. climate change, sea-level rise and isostatic rebound); we emphasise that the latter unmanaged exogenic pressures require a response to the consequences rather than the causes whereas within a management area there are endogenic managed pressures in which we address both to causes and consequences. The problems are put into context by assessing hazards and the conflicts between different uses and users and hence the management responses needed. We emphasise that integrated and sustainable management of the hazards and risk requires 10-tenets to be fulfilled. ]"
563,https://www.sciencedirect.com/science/article/pii/S0012825220305432,[ Determining dominating control mechanisms of inland water carbon cycling processes and associated gross primary productivity on regional and global scales ],"[ Inland water carbon (C) sequestration rates play a potentially important role in the balance between C supplies from the atmosphere and associated watersheds and the net demand of primary producers. This study conducts a comprehensive analysis of influencing factors associated with inland water C cycling processes as well as their C sequestration potential and gross primary productivity (GPP). Additionally, we also analyze changes in the balance between C sequestration processes and GPP. Furthermore, this study describes applicable research methods used to quantify C cycling and GPP processes as well as providing corresponding estimates on regional and global scales. Finally, we offer a scientific basis to chronicle how inland water productivity controls exogenous C inputs as well as changes to biological, physical, and chemical factors. Investigations into inland water C sequestration processes under a background of climate warming will become more critical in the future, necessitating the inclusion of different aquatic system component classifications and plant species community types to determine the effects associated with GPP and C dynamic mechanisms within aquatic systems that constitute this diverse water system. ]"
564,https://www.sciencedirect.com/science/article/pii/S0964569117305896,[ Trends of the Large Marine Ecosystem assessment and management approach as reflected in the literature ],"[ Highlights The body of literature supporting the LME approach for implementing EBM has grown over the past few decades. There is a focus on fish and fisheries in the literature. There is a need for more published analyses of the socioeconomic considerations of this approach. GEF investments in LME projects are connected with larger numbers of LME-relevant publications. , The advancement and expansion of a scientific field depends on its ability to organize its findings and establish a basis in the professional literature. In late 2015, a review was undertaken to examine the body of literature regarding the Large Marine Ecosystems (LMEs) of the world. Trends in the literature were studied to explore this approach as a means for implementing ecosystem-based management of coastal and marine resources, with the objective of providing guidance for filling gaps in the scientific literature supporting this concept. Since 1995, there has been an increase in the number of peer-reviewed, scientific journal articles related to the LME approach, termed “LME articles.” Based on this review, we observed that between 1983 and early 2016, 392 LME journal articles were published. In the examined literature, there is a strong focus on fisheries and fisheries-related considerations and concerns, with 59% of the most relevant journal articles focused on fish or fisheries. Future publications should draw on the experience of past and current LME projects to inform and provide tools for future projects to address the socioeconomic aspects of implementing ecosystem-based management. This review also highlights a connection between investments in LME projects by the Global Environment Facility and the amount of corresponding publications regarding the supported LMEs. ]"
565,https://www.sciencedirect.com/science/article/pii/S1572548008002121,[ Chapter Twelve Organic Sediments ],"[ Publisher This chapter discusses organic sediments, focusing on the following aspects: organic elements in the water column, remineralization and preservation of organic matter in bottom waters and surface sediments, and the diagenesis of organic material—formation and migration of fossil fuels. Organic sediments include a significant proportion of organic compounds of marine and/or continental origin. In the ocean, organic compounds are for the most part produced by living organisms, which are principally concentrated in the photic zone and the contribution of phytoplankton dominates over that of zooplankton, nekton , and benthos . Organic compounds of continental origin are for the most part derived from vegetation and soils. Organic matter is, therefore, more abundant in oceanic regions of important biological activity such as upwelling and divergence areas. Organic matter is also an important component of marine sediments in coastal and continental margin environments where benthic activity increases and river-borne terrigenous elements accumulate. ]"
566,https://www.sciencedirect.com/science/article/pii/S0956053X22002173,[ An overview of operations and processes for circular management of dredged sediments ],"[ Highlights Dredged sediments present increasing environmental, economic and social concerns. Sediments commonly present significant and variable concentrations of pollutants. Conventional sediment treatment has traditionally focused on pollutant removal . Circular Economy aims to reduce pollutants, reduce impacts and recover by-products. Circularity must overcome technical and sociopolitical barriers for its development. , Dredging is an essential technique to maintain proper water depths in ports and bays. Many dredged sediments are considered as toxic waste due to their significant amounts of metals and other pollutants. In consequence, they need to be treated to reduce this toxicity and avoid pollutant resuspensions. Physical operations and chemical, thermal and biological processes have been conventionally used to this aim, but the traditional linear sediment approach is often unsustainable and economically and environmentally demanding. Considering the increasing people’s awareness in environmental issues, more efficient dredged sediment management schemes are required. Some authors are making significant efforts to improve circularity in sediment management processes by taking advantage of the mineral composition of sediments to obtain products for the building and road construction sectors, therefore decreasing the need of raw materials while reducing the amounts of sediments wasted to landfills. However, information related to the characteristics of these products, their mechanical behaviour and their functionality is still scarce, being sediment-based by-products developed mainly at low Technological Readiness Level (TRL), showing low global impact in the market. To implement circular economy in the dredged sediment sector, some technical and socio-political barriers must be still overcome. To this aim, further research and technological applications must be developed, with the support of decision makers and stakeholders. This review aims at giving an overview of the circular trends applied to toxic dredged sediment management, pointing at current opportunities, barriers and constraints that hinder its wide development. ]"
567,https://www.sciencedirect.com/science/article/pii/S0025326X15003422,"[ Submarine and deep-sea mine tailing placements: A review of current practices, environmental issues, natural analogs and knowledge gaps in Norway and internationally ]","[ Highlights Management of mine tailings is a major environmental issue and economic burden. Submarine tailing disposal and deep-sea tailing placement practices are increasing. Main impacts include: hyper-sedimentation, toxicity, turbidity and changes in sediment grain morphology. National and international legal frameworks exist but need improvement. Key knowledge gaps need to be addressed to develop best available practices. , The mining sector is growing in parallel with societal demands for minerals. One of the most important environmental issues and economic burdens of industrial mining on land is the safe storage of the vast amounts of waste produced. Traditionally, tailings have been stored in land dams, but the lack of land availability, potential risk of dam failure and topography in coastal areas in certain countries results in increasing disposal of tailings into marine systems. This review describes the different submarine tailing disposal methods used in the world in general and in Norway in particular, their impact on the environment (e.g. hyper-sedimentation, toxicity, processes related to changes in grain shape and size, turbidity), current legislation and need for future research. Understanding these impacts on the habitat and biota is essential to assess potential ecosystem changes and to develop best available techniques and robust management plans. ]"
568,https://www.sciencedirect.com/science/article/pii/S0012825216303117,"[ Rip current types, circulation and hazard ]","[ Rip currents are narrow and concentrated seaward-directed flows that extend from close to the shoreline , through the surf zone , and varying distances beyond. Rip currents are ubiquitous on wave-exposed coasts. Each year they cause hundreds of drowning deaths and tens of thousands of rescues on beaches worldwide and are therefore the leading deadly hazard to recreational beach users. The broad definition above masks considerable natural variability in terms of rip current occurrence in time and space, flow characteristics and behaviour. In particular, surf-zone rip currents have long been perceived as narrow flows extending well beyond the breakers, flushing out the surf zone at a high rate (‘exit flow’ circulation regime), while more recent studies have shown that rip flow patterns can consist of quasi-steady semi-enclosed vortices retaining most of the floating material within the surf zone (‘circulatory flow’ circulation regime). Building upon a growing body of rip current literature involving numerical modelling and theory together with emergence of dense Lagrangian field measurements, we develop a robust rip current type classification that provides a relevant framework to understand the primary morphological and hydrodynamic parameters controlling surf-zone rip current occurrence and dynamics. Three broad categories of rip current types are described based on the dominant controlling forcing mechanism. Each category is further divided into two types owing to different physical driving mechanisms for a total of six fundamentally different rip current types: hydrodynamically-controlled (1) shear instability rips and (2) flash rips, which are transient in both time and space and occur on alongshore-uniform beaches; bathymetrically-controlled (3) channel rips and (4) focused rips, which occur at relatively fixed locations and are driven by hydrodynamic processes forced by natural alongshore variability of the morphology in both the surf zone and inner shelf zone; and boundary-controlled (5) deflection rips and (6) shadow rips, which flow against rigid lateral boundaries such as natural headlands or anthropogenic structures. For each rip current type, flow response to changes in hydrodynamic and morphologic forcing magnitude is examined in regard to velocity modulation and changes in circulation regime, providing key force-response relationships of rip currents. We also demonstrate that in the real world, rip currents form through a mixture of driving mechanisms and the discrete rip types defined in fact form key elements in a wide and complex spectrum of rip currents on natural beaches. It is anticipated that this rip current type classification will serve as a resource for coastal scientists and non-specialists with an interest in the rip current hazard, and as a platform for future rip current studies. Finally, we suggest some important future research directions highlighting the need for coastal and beach safety communities to collaborate in order to improve rip current education and awareness. ]"
569,https://www.sciencedirect.com/science/article/pii/S1873965218300501,[ Influence of climate change on Antarctic flora ],"[ Biodiversity of Antarctica includes climatically adapted microflora . Antarctic flora mainly contains cryptogams and are dominated by lichens, followed by mosses and algae. Among three bio-geographic zones of Antarctica, Sub-Antarctic zone is the most diverse and followed by Maritime and Continental zone. The Antarctic plant growth is largely limited to the coastal areas of Sub- and Maritime Antarctic regions. Two vascular plants ; Deschampsia antarctica and Colobanthus quitensis are restricted along with other cryptogams at Antarctic Peninsula region. The average increase in temperature is the most prominent change in Antarctic Peninsula. Due to favorable conditions, cryptogams (lichens and mosses) are widely distributed in several localities of Antarctica. The algal growth is restricted to the semi permanent to permanent snow or melt ice and in floating water bodies of Antarctica. About 700 non-marine algal taxa were recorded from the different region of the Antarctica. Beside this, 200 additional taxa have been recorded from the continental Antarctica. The changes in temperature, pattern of cyclonic activity, availability of nutrients, water, high UV-B radiation along with other stresses posses obstacles for survival and distribution of Antarctic flora. ]"
570,https://www.sciencedirect.com/science/article/pii/S0012825211001334,[ Chalk coast dynamics: Implications for understanding rock coast evolution ],"[ Rock cliffs and shore platforms are linked components of the world's coastal zone. Understanding of the dynamics of their relationships has been hindered by the often imperceptible changes that occur within human time scales. The Cretaceous Chalk coasts of northwest Europe, and particularly those of southeast England, are among the most dynamic, and most intensively studied, cliffed rock coasts in the world. Perceptible changes to both cliffs and platforms have been measured on monthly, seasonal, annual and decadal time scales. Through a review of previously published data and the addition of data not previously published, average cliff retreat rates are calculated as 0.49 ± 0.38 m y − 1 and platform erosion rates 3.999 ± 3.208 mm y − 1 . This paper highlights some of the interactions over time and space between process and measurement that continue to limit our understanding of the dynamics of rock coasts; in particular the link between rates of cliff retreat and platform erosion. It concludes by identifying fruitful areas for future research. ]"
571,https://www.sciencedirect.com/science/article/pii/S0277379112003034,[ Bridging the theoretical divide in Holocene landscape studies: social and ecological approaches to ancient Oaxacan landscapes ],"[ In this article we discuss two theoretical approaches to landscape studies in archaeology: the ecological and social/symbolic. We suggest that an integrated approach can provide a more effective means through which archaeologists and earth scientists can model the complex interplay between people and the environment. Our perspective views peoples' engagements with the landscape as simultaneously ecological and social, material and symbolic. To illustrate this synthetic approach we discuss our research from the highland and lowland regions of the Mexican state of Oaxaca using archaeological, ethnographic, ethnohistorical, paleoecological, and geomorphological data. In highland Oaxaca we examine the ways in which political and religious principles were embedded in the landscape as well as the social, symbolic, and material dimensions of anthropogenic landscape change during the Formative period. For the coastal lowlands, we discuss the social and ecological implications of the transition to sedentism and the effects of anthropogenic landscape change during the Formative period. We also examine the interplay between politics and land use during the Classic and Postclassic periods. ]"
