,link,Titles,Abstracts
642,https://www.sciencedirect.com/science/article/pii/S0141113621002361,"[ Fine sediment effects on seagrasses: A global review, quantitative synthesis and multi-stressor model ]","[ Highlights Global review of fine sediment effects on seagrasses. Light starvation; smothering and effects via rhizosphere physico-chemistry. Conceptual model of physico-chemical effects of fine sediment on seagrasses. Tools and guidance for fine sediment management from catchment to estuaries. , This review collates research into fine sediment as a stressor of seagrass and emphasizes the multiple modes of action of this contaminant. The article is based on a bibliographic database search that identified 201 articles describing sediment impacts on seagrasses. Articles were classified by one of three non-exclusive modes of action: 1) light reduction; 2) smothering (burial), and 3) effects via rhizosphere physico-chemistry. Most citations (104) investigated multi-mode impacts of sediments, but the most frequently investigated single mode was light reduction (57 citations), followed by substrate rhizosphere chemistry (31) then smothering effects (6). Mud with high organic content is particularly problematic and smaller seagrasses are particularly vulnerable. Research gaps include polyphasic approaches, and studies of interactions between smothering, rhizosphere biogeochemistry and light climate. Identifying the thresholds of seagrass health indicators under mud stress should benefit coastal resource management, enabling improved decision-making and implementation of protective actions. ]"
643,https://www.sciencedirect.com/science/article/pii/S0025326X16306750,"[ A review of stressors, uses and management perspectives for the larger Jakarta Bay Area, Indonesia ]",[]
644,https://www.sciencedirect.com/science/article/pii/S0025322716300317,[ Morphodynamics of prograding beaches: A synthesis of seasonal- to century-scale observations of the Columbia River littoral cell ],"[ Highlights Findings associated with the morphodynamics of prograding beaches are synthesized. Rates and dominant processes vary depending on time scale and morphological unit. Sand supply from the lower shoreface is more widespread than commonly believed. Predictions of coastal response depend on sediment flux pathways and budgets. , Findings from nearly two decades of research focused on the Columbia River littoral cell (CRLC), a set of rapidly prograding coastal barriers and strand-plains in the U.S. Pacific Northwest, are synthesized to investigate the morphodynamics associated with prograding beaches. Due to a large sediment supply from the Columbia River, the CRLC is the only extensive stretch of shoreline on the U.S. west coast to have advanced significantly seaward during the late Holocene . Since the last Cascadia Subduction Zone (CSZ) earthquake in 1700, with associated co-seismic subsidence and tsunami, much of the CRLC has prograded hundreds of meters. However, the rates of progradation , and the processes most responsible for sediment accumulation, vary depending on time scale and the morphological unit in question. Remarkably, the 20th and early 21st century shoreline change rates were more than double the late prehistoric rates that include recovery from the last major CSZ event, most likely due to an increase in sediment supply resulting from inlet jetty construction. In some locations detailed beach morphology monitoring reveals that at interannual- to decadal-scale the upper shoreface aggraded about 2 cm/yr, subtidal sandbars migrated offshore and decayed while intertidal bars migrated onshore and welded to the shoreline, the shoreline prograded about 4 m/yr, and 1 to 2 new foredune ridges were generated. A detailed meso-scale sediment budget analysis in one location within the littoral cell shows that approximately 100 m 3 /m/yr accumulated between − 12 m (seaward limit of data) and + 9 m (crest of landward-most foredune). Gradients in alongshore sediment transport , net onshore-directed cross-shore sediment transport within the surf zone , and cross-shore feeding from a shoreface out of equilibrium with forcing conditions are each partially responsible for the significant rates of sediment supplied to the beaches and dunes of the CRLC during the observational period. Direct observations of beach progradation at seasonal- to decadal-scale are put in context of measured or inferred changes over time scales of decades to centuries. ]"
645,https://www.sciencedirect.com/science/article/pii/S0025326X19306435,[ The impact of improper solid waste management to plastic pollution in Indonesian coast and marine environment ],"[ Highlights 10 plastic pollution studies have been reported in Indonesian coastal and marine environment to date. Solid waste management inadequacy in Indonesia take part as a major factor contributes to plastic pollution. The most polluted area by plastic was Java Island and it related to the impact of dense population in this area. Factors which contribute to plastic pollution are: limited SW management facilities, high SW load, and accessibility problem. , Plastic pollution has become a major concern in Indonesian coast and marine environment today. It occurs because 14% of the solid waste (SW) components in this country is plastic, and the SW management (SWM) infrastructure and services are still limited. The objectives of this article are to discuss the improper SWM and its impact to plastic pollution in Indonesia. Ten plastic pollution studies concerning macroplastics (MaP) and microplastics (MP) were described. These studies covered 5 regions, namely Java, East Nusa Tenggara, East Kalimantan, South Sulawesi, North and Southwest Sumatera. The highest MP abundance of 37,440–38,790 particles/kg dry weight (DW) sediment was found in Jakarta Bay, followed by Wonorejo Coast in Surabaya City (414–590 MP particles/kg DW sediment). The MP has entered the food chain through bivalves and fish. Therefore, the plastic pollution which is related to population density, and inadequacy of SWM, needs urgent solution. ]"
646,https://www.sciencedirect.com/science/article/pii/S0048969720355571,[ Levels and profiles of persistent organic pollutants in breast milk in China and their potential health risks to breastfed infants: A review ],"[ Highlights Levels and profiles of POPs in breast milk in China were reviewed. p,p’-DDE and short-chain chlorinated paraffins are the dominant pollutants in breast milk. The levels of traditional POPs declined over time, especially p,p’-DDE and β-HCH. Women living in coastal areas, urban areas, and southern China have a high body burden of certain POPs. Infants cannot suffer of a potential health risk through breastfeeding other than DDT, HCB, and PCBs. , Although some persistent organic pollutants (POPs) were prohibited or limited in use several decades ago, they are still frequently detected in the human body. The purpose of this study was to understand the levels and profiles of POPs in breast milk in China and assess their potential health risks among breastfed infants under six months of age. A literature review focused on China was performed for studies published from 2001 to 2020. The POP levels in breast milk along with other important variables were extracted, and then the average individual POP levels in breast milk were estimated. This review summarises the distribution of traditional and new POPs, including polychlorinated biphenyls (PCBs), organochlorine pesticides (OCPs), legacy brominated flame retardants (BFRs), perfluorinated compounds (PFCs), and chlorinated paraffins (CPs) and reported notably high levels of short-chain chlorinated paraffins and 1,1-dichloro-2,2-bis ( p -chlorophenyl) ethylene (p,p’-DDE) in breast milk. Although the levels of traditional POPs generally declined over time, especially p,p’-DDE and beta-hexachlorocyclohexane (β-HCH), women living in coastal areas, urban areas, and southern China still have a high body burden of certain POPs. In the present study, the estimated daily intake (EDI) of POPs through breastfeeding was used to evaluate the health risk for infants by comparing with acceptable levels. The findings suggested that infants born in coastal areas most likely suffered potential health risk from exposure to DDT , and the health risk of hexachlorobenzene (HCB) in infants in most nationwide regions remains a concern. More importantly, the EDI of PCBs for infants exceeds the safe limit on a national scale. Continuous surveillance of PCBs in breast milk is critical to evaluate the potential health effects on humans. ]"
647,https://www.sciencedirect.com/science/article/pii/S1001627915000487,[ Advances in sediment transport under combined action of waves and currents ],"[ The coastal zone continuously changes due to natural processes and human activities. In order to understand and predict these morphological changes, an accurate description of sediment transport , caused by waves and currents (tidal or wave-induced), is important. This paper presents a review of the state-of-the-art knowledge in this field, including sediment incipient motion, bed forms, bed roughness , bed-load transport, suspended-load transport, equilibrium sediment concentration, and sheet flow. Some possible research fields and topics for future study also are proposed. ]"
648,https://www.sciencedirect.com/science/article/pii/S1877343516300252,[ Transformation of small-scale fisheries — critical transdisciplinary challenges and possibilities ],"[ One way to confront the global marginalisation of small-scale fisheries (SSF) is to support a sustainable transformation of these coastal communities. In 2014/15, a network of researchers and SSF communities from four countries cooperated in a transdisciplinary research approach to examine governance shifts, fish stock collapses, power structures, future visions and transformation strategies. We combined a political ecology approach with transformation theory to: (i) consider how local context is affected by structural changes and (ii) identify place-based transformational strategies for each case. The global emergence of large-scale fisheries and associated free markets appeared as key factors negatively affecting SSF and coastal sustainability . Through envisioning exercises and context dependent analysis, SSF communities articulated possible and actual strategies towards sustainability that will require ongoing support. ]"
649,https://www.sciencedirect.com/science/article/pii/S0012825216300824,[ New insight into global blue carbon estimation under human activity in land-sea interaction area: A case study of China ],"[ The C sequestration in coastal blue carbon (C b ) ecosystems, including mangroves , seagrasses and saltmarshes, was discovered to be useful in mitigating the increasing trend of carbon dioxide (CO 2 ) emission due to climate change. In this study, we systematically estimate traditional C b ecosystem distribution and the associated C b sequestration rate, and then further quantify the C b sinks fishery contribution to C b ecosystem due to human activity in coastal ecosystem . The results show that the global C b ecosystem is able to store 10.8 PgC, wherein biomass and soil are able to store 2.13 and 8.68 PgC, respectively. In China, the C b pools are 162 TgC in mangroves , 67 TgC in saltmarshes and 75 TgC in seagrass . The human activity induced global C b sink fishery on C b ecosystem is about 26.58–37.6 TgC yr − 1 , accounting for 30.7%–43.4% of the world's traditional C b sequestration ecosystem.The global C b sequestration potential reaches up to 86.59 Tg yr − 1 , while China can explain 1.70% of the world's total C b sequestration. However, in China, the C b sequestration due to human activity reaches up to 6.32–7.89 TgC yr − 1 , accounting for 20.9%–23.7% of global C b sink fishery. Therefore, it is very important to build the C b sink fisheries measure and monitor system to scientifically valuate C b sink fisheries and associated development potential. ]"
650,https://www.sciencedirect.com/science/article/pii/S0006320712004545,"[ Here today, here tomorrow: Beached timber in Gabon, a persistent threat to nesting sea turtles ]","[ The African country of Gabon has seen decadal increases in commercial logging. An unforeseen consequence of this has been that many coastal areas, including several National Parks and Reserves, have suffered severe pollution from beached timber. This has the potential to adversely affect nesting sea turtles, particularly the leatherback turtle ( Dermochelys coriacea ) for which Gabon constitutes the world’s largest rookery. In this study, we analyse aerial survey data (2003, 2007 and 2011) to determine the temporal persistence and spatial extent of beached timber, and by integrating spatial data on nesting, ascertain regions where beached timber poses the greatest threat to nesting leatherback turtles. There was no marked difference in the number of beached logs recorded across the study area during the period, with 15,160, 13,528 and 17,262 logs recorded in the three years, respectively. There was, however, a significant difference in abundance of beached logs among geographical areas. Analysis highlighted two coastal areas where nesting leatherback turtles were likely to be at greatest risk from beached timber. At one such site, Kingere, within Pongara National Park, where both logs and turtle densities are high, monitoring in 2006/2007 and 2007/2008 suggested that between 1.6% and 4.4% of leatherback turtles could be entrapped at this site. Given the dynamic nature of Gabon’s coastal environment, and the potential limitations of aerial surveys, densities of beached timber could be greater than this analysis reveals. We also propose, that despite recent export restrictions of whole logs, their environmental persistence potentially represents a long-term problem. ]"
651,https://www.sciencedirect.com/science/article/pii/S1687428521000637,"[ A review on the occurrences of persistent organic pollutants in corals, sediments, fish and waters of the Western Indian Ocean ]","[ Persistent organic pollutants (POPs) present a class of synthetic chemicals that include organochlorine pesticides , polychlorinated biphenyls and dioxins. They are characterized by environmental persistence, transboundary mobility, lipophilicity, and bioaccumulation that may induce fatality especially to top ranked biota due to biomagnification. The oceanic ecosystems are essential pools through which POPs accumulate. Despite the abundance and biotic effects caused by POPs, data on their occurrences as well as the fate of persistent organic pollutants in corals, sediments, fish and waters of the Western Indian Ocean are still scarce. The present review evaluates the status quo, equilibrium distribution of POPs among oceanic ecosystems, and future perspectives of POPs in the Western Indian Ocean. It was observed that some POPs such as DDT and PCBs reported across Africa were more of transformation products than fresh entities. Coastal corals and ocean waters were more contaminated than offshore areas as an indication of terrestrial anthropogenic-based pollution. The Indian Ocean ecosystem, especially fishes, had POPs residuals, whereby DDT and its metabolites were identified as the most frequently occurring POPs. This puts all the interacting ecosystems at high risk through biomagnification. Thus, the reduction of terrestrial contamination and monitoring the trends of POPs in oceanic compartments are necessary for the sustainability of the marine ecosystem . ]"
652,https://www.sciencedirect.com/science/article/pii/S2352485518306017,[ Dealing with the effects of ocean acidification on coral reefs in the Indian Ocean and Asia ],"[ Shallow coral reefs provide food, income, well-being and coastal protection to countries around the Indian Ocean and Asia. These reefs are under threat due to many anthropogenic stressors including pollution, sedimentation, overfishing, sea surface warming and habitat destruction. Ocean acidification interacts with these factors to exacerbate stress on coral reefs. Effective solutions in tackling the impact of ocean acidification require a thorough understanding of the current adaptive capacity of each nation to deal with the consequences. Here, we aim to help the decision-making process for policy makers in dealing with these future challenges at the regional and national levels. We recommend that a series of evaluations be made to understand the current status of each nation in this region in dealing with ocean acidification impacts by assessing the climate policy, education, policy coherence, related research activities, adaptive capacity of reef-dependent economic sectors and local management. Indonesia and Thailand, are selected as case studies. We also highlight general recommendations on mitigation and adaptation to ocean acidification impacts on coral reefs and propose well-designed research program would be necessary for developing a more targeted policy agenda in this region. ]"
653,https://www.sciencedirect.com/science/article/pii/S2530064418301081,"[ Abandoned, lost or otherwise discarded fishing gear in Brazil: A review ]","[ Highlights First review on abandoned, lost or otherwise discarded fishing gear (ALDFG) in Brazil. The ALDFG record began in the 1990s along beach strips. Studies focusing on underwater debris began in the 2000s and ALDFG were found in all categories applied for the marine litter collected in these research efforts. Only 9 studies are focused on ALDFG and started from 2009 onwards. We highlight what is known, the most studied areas, and what are the knowledge gaps about ALDFG. , Brazil has a strong tradition in fisheries and is consequently affected by the impacts of this activity. Fishing-related debris, as abandoned, lost or otherwise discarded fishing gear (ALDFG) is an example of indirect impact. While reports on ALDFG are becoming more frequent worldwide, Brazil is still deficient in this information. The main objective of the present study was to review the knowledge on ALDFG in the country, as a contribution to the management of marine debris from fishing. The study also sought to investigate the number of scientific studies that report ALDFG, what sites were sampled and what are the knowledge gaps in this subject. An extensive literature review was carried out to obtain detailed information. Thirty-two studies were obtained from different fields of research reporting the presence of ALDFG in Brazil, with only nine focusing specifically on this topic. The most recorded items were nets, ropes and fishing lines found on beaches, submerged in coastal areas and in oceanic islands. The reports of ALDFG covered 12 of the 17 Brazilian coastal states, with significant presence of debris within protected areas. Overall there were few studies on the subject in Brazil. There are knowledge gaps regarding ALDFG in regions with depths greater than 45 m and distant 12 nautical miles from the coast, and regarding indirect impacts of ALDFG, such as habitat changes. Thus, more studies and actions are needed to minimize the occurrence of ALDFG in Brazil and to guarantee its inclusion in monitoring and management actions of protected areas. ]"
654,https://www.sciencedirect.com/science/article/pii/S0025326X15003884,"[ Seasonal oxygen depletion in the North Sea, a review ]","[ Highlights Thermal stratification controlled mainly seasonal North Sea oxygen depletion. Deviation from stratification correlations revealed hot spots of oxygen depletion. Oxygen consumption and nitrogen conversion was coupled in bottom waters. Nitrogen equivalents of oxygen depletion revealed DIN deficits by denitrification . Thermal stratification was modulated by water depth. , Seasonal mean oxygen depletion in offshore and coastal North Sea bottom waters was shown to range between 0.9 and 1.8 mg/L, corresponding to 95–83% saturation, between July and October over a 30-year assessment period (1980–2010). The magnitude of oxygen depletion was controlled by thermal stratification, modulated by water depth and nitrogen availability. Analyses were based on about 19,000 combined data sets. Eutrophication problem areas were identified mainly in coastal waters by oxygen minima, the lower 10th percentile of oxygen concentrations, and deviations of oxygen depletion from correlated stratification values. Connections between oxygen consumption and nitrogen sources and conversion, including denitrification, were indicated by correlations. Mean oxygen consumption reflected a minimum seasonal turnover of 3.1 g N/m 2 in the south-eastern North Sea, including denitrification of 1 g N/m 2 . Oxygen depletion was underestimated in shallow coastal waters due to repeated erosion of stratification as indicated by local high variability. ]"
655,https://www.sciencedirect.com/science/article/pii/S0166445X22002247,[ Putative high-level toxicity pathways based on evidence of brevetoxin immunotoxicity in marine fauna ],"[ Highlights Brevetoxin exposure leads to human and wildlife health risks. Adverse outcome pathway for brevetoxin-induced immunotoxicity in marine fauna. The adverse outcome pathway can be implemented to guide future brevetoxin research. , Red tide events, caused by a toxin producing dinoflagellate, Karenia brevis, occur annually in Florida and Texas. These events lead to health risks for both humans and wildlife that utilize coastal environments. Brevetoxins, potent lipophilic neurotoxins produced by K. brevis , modulate immune responses in laboratory studies with model organisms and in the natural environment in both humans and wildlife. Studies show that brevetoxins activate immune cells, stimulate production of gamma-globulins, cytokines, and neutrophils, modulate lysozyme activity, induce apoptosis, and modulate lymphocyte proliferation in marine species. The objective of this review was to summarize brevetoxin-induced immunotoxicity in marine animals based on available peer-reviewed literature about K. brevis blooms and associated health concerns and propose putative toxicity pathways. This review identifies knowledge gaps within current brevetoxin induced immunotoxicity research, including assessing the long-term impacts of brevetoxin exposure, elucidating the mechanistic linkages between brevetoxins and immune cells, and evaluating repeated and chronic versus acute brevetoxin exposure implications on overall organismal health. The putative immunotoxicity pathways based on evidence from brevetoxin-exposure in marine fauna described in this review represent a useful tool and resource for researchers, wildlife managers, and policy makers. This review and proposed putative immunotoxicity pathways will inform decisions regarding the risks of algal blooms, as it pertains to marine animal health. ]"
656,https://www.sciencedirect.com/science/article/pii/S2225603220300047,"[ Tropical cyclones and climate change , Erratum regarding missing Declaration of Competing Interest statements in previously published articles ]","[ Since the Eighth International Workshop on Tropical Cyclones (IWTC-8), held in December 2014, progress has been made in our understanding of the relationship between tropical cyclone (TC) characteristics, climate and climate change. New analysis of observations has revealed trends in the latitude of maximum TC intensity and in TC translation speed. Climate models are demonstrating an increasing ability to simulate the observed TC climatology and its regional variations. The limited representation of air-sea interaction processes in most climate simulations of TCs remains an issue. Consensus projections of future TC behavior continue to indicate decreases in TC numbers, increases in their maximum intensities and increases in TC-related rainfall. Future sea level rise will exacerbate the impact of storm surge on coastal regions, assuming all other factors equal. Studies have also begun to estimate the effect on TCs of the climate change that has occurred to date. Recommendations are made regarding future research directions. ]"
657,https://www.sciencedirect.com/science/article/pii/S0964569110001134,[ A regional collaborative approach in transboundary pollution management in the guinea current region of western Africa ],"[ The Guinea Current Large Marine Ecosystem extending from Guinea Bissau to Angola and covering sixteen countries in West and Central Africa and characterized by distinctive bathymetry, hydrography, chemistry, and trophodynamics with the Guinea Current as the unifying feature has remained a sources of global interest. With openness to the Atlantic Ocean and watercourses with access to the sea such as the Congo and Niger Rivers, the GCLME embodies some of the major coastal upwelling sub-ecosystems of the world and is an important center of marine biodiversity and marine food production ranked among the most productive coastal and offshore waters in the world. However, pollution from domestic and industry sources, over-exploitation of fisheries and poorly planned and managed coastal developments and near-shore activities are resulting in a rapid degradation of vulnerable coastal and offshore habitats and shared living marine resources of the GCLME putting the economies and health of the populace at risk. The deterioration in water quality (chronic and catastrophic) from land and sea-based activities (especially industrial, agricultural, urban and domestic sewage run-off and mining activities including the oil and gas sector), eutrophication and harmful algal blooms have been identified as a major transboundary environmental problem by the countries in the adopted Transboundary Diagnostic Analysis (TDA). Arising from the results of the various environmental and socio-economic studies and assessments conducted over the years as documented in the Transboundary Diagnostic Analysis (TDA), the countries resolved to adopt a holistic, multi-sectoral and regional approach embodied in the large marine ecosystem concept for transboundary pollution management in the region. The agreed management actions to be undertaken jointly by the sixteen countries are encapsulated in the adopted Strategic Action Programme to be implemented by the Interim Guinea Current Commission (and later the Guinea Current Commission), established by the countries as an intergovernmental consultation and coordination body, with the technical assistance and co-funding of the Global Environment Facility (GEF), the United Nations Industrial Development Organization (UNIDO), United Nations Development Programme (UNDP) and United Nations Environment Programme (UNEP). ]"
658,https://www.sciencedirect.com/science/article/pii/S0012825214001378,[ Approaches to evaluate the recent impacts of sea-level rise on shoreline changes ],"[ While global sea level has risen by 20 cm since the mid-19th century, the role of this process in present-day and past shoreline mobility is still debated. In this paper, we review previous studies that explored the relations between sea-level rise and shoreline changes over the last few decades. Existing methods can be classified into two groups: (1) approaches based on the analysis of trends and variability in shoreline change observations, which investigate whether a correlation with the temporal or spatial patterns sea level changes can be established; and (2) approaches based on the comparison of shoreline observations with a coastal model outcome, which attempt to evaluate the contribution of sea-level rise to shoreline mobility using coastal evolution modeling tools. The existing applications of these methods face two common difficulties: first, shoreline data are often lacking or insufficiently resolved temporally to capture the dynamics of coastlines; and second, relative sea level along the coast is generally only known in a limited number of areas where tide gauges are available. These two challenges can be met, owing to the increasing amount of shoreline change observations and complementary geodetic techniques. The wide range of different interpretations regarding the role of sea-level rise in recent shoreline changes highlights the necessity to conduct specific studies that rely on local observations and models applicable in the local geomorphological context. ]"
659,https://www.sciencedirect.com/science/article/pii/S0964569117308372,[ An analysis of the spatial and temporal differentiation and driving factors of the marine resource curse in China ],"[ Highlights Excessive dependence on marine resources in China led to predatory exploitation. This resulted in a “marine resource curse” and economic development problems. Several factors drive its spatial and temporal evolution. A regression model was derived for the significant driving factors. Areas severely affected by this marine resource curse have a clear southward trend. , Based on the connotation of a so-called resource curse, this paper uses panel data from 11 coastal provinces in China to explore the spatial and temporal evolution of the marine resource curse in China by calculating its coefficient using the kernel density estimation model and GIS spatial analysis techniques. The generalized method of moments estimation is adopted to quantitatively study the factors driving the marine resource curse in China. The results show the following. 1) From 1996 to 2014, the marine resource curse coefficient in China exhibited a declining trend and the phenomenon abated slightly, gradually narrowing the gap between the coastal provinces. 2) The spatial evolution of the marine resource curse in China clearly shows a southward trend in terms of severely affected areas. The edge area of the marine resource curse curve first showed an increase and then declined. There was little change in the main distribution area not affected by the marine resource curse. Among those coastal areas, the marine resource curse in Hebei, Liaoning, Jiangsu, and Guangdong improved with trends in development, while the situation in Zhejiang, Guangxi, and Hainan deteriorated. The situation in Tianjin fluctuated, while that in Shandong, Shanghai, and Fujian did not change significantly. 3) The main driving factors of the marine resource curse in China include the level of material capital investment, the degree of openness to the outside world, the structure of the marine industry, and the capability for scientific and technological innovation. These factors have differing yet significant impacts on the marine resource curse: the level of material capital investment has a significantly positive impact on the marine resource curse in China, while the other driving factors have negative impacts. ]"
660,https://www.sciencedirect.com/science/article/pii/S0025326X16304313,[ Environmental effects of the Deepwater Horizon oil spill: A review ],"[ Highlights The environmental fate of spilled oil and gas The biological/ecotoxicological effects in offshore ecosystems The effects in nearshore and coastal sites The effects on long-lived marine organisms , The Deepwater Horizon oil spill constituted an ecosystem-level injury in the northern Gulf of Mexico . Much oil spread at 1100–1300 m depth, contaminating and affecting deepwater habitats. Factors such as oil-biodegradation, ocean currents and response measures (dispersants, burning) reduced coastal oiling. Still, &gt; 2100 km of shoreline and many coastal habitats were affected. Research demonstrates that oiling caused a wide range of biological effects, although worst-case impact scenarios did not materialize. Biomarkers in individual organisms were more informative about oiling stress than population and community indices. Salt marshes and seabird populations were hard hit, but were also quite resilient to oiling effects. Monitoring demonstrated little contamination of seafood. Certain impacts are still understudied, such as effects on seagrass communities. Concerns of long-term impacts remain for large fish species, deep-sea corals, sea turtles and cetaceans. These species and their habitats should continue to receive attention (monitoring and research) for years to come. ]"
661,https://www.sciencedirect.com/science/article/pii/S2590332220302050,"[ Harnessing Big Data to Support the Conservation and Rehabilitation of Mangrove Forests Globally , Harnessing Big Data to Support the Conservation and Rehabilitation of Mangrove Forests Globally ]","[ Mangrove forests are found on sheltered coastlines in tropical, subtropical, and some warm temperate regions. These forests support unique biodiversity and provide a range of benefits to coastal communities, but as a result of large-scale conversion for aquaculture , agriculture, and urbanization, mangroves are considered increasingly threatened ecosystems. Scientific advances have led to accurate and comprehensive global datasets on mangrove extent, structure, and condition, and these can support evaluation of ecosystem services and stimulate greater conservation and rehabilitation efforts. To increase the utility and uptake of these products, in this Perspective we provide an overview of these recent and forthcoming global datasets and explore the challenges of translating these new analyses into policy action and on-the-ground conservation. We describe a new platform for visualizing and disseminating these datasets to the global science community, non-governmental organizations, government officials, and rehabilitation practitioners and highlight future directions and collaborations to increase the uptake and impact of large-scale mangrove research. ]"
662,https://www.sciencedirect.com/science/article/pii/S1569486007000095,[ Chapter 9 Ocean Circulation/Mixing Studies with Decay-Series Isotopes ],"[ Publisher This chapter summarizes the efforts to use naturally occurring U- and Th-decay series nuclides as tracers of ocean circulation/mixing in open-ocean and coastal environments. The decay-series isotopes that have been exploited for ocean mixing studies are the four radium isotopes ( 226 Ra, 228 Ra, 224 Ra, and 223 Ra), 222 Rn, and 227 Ac. In addition, particle-reactive radionuclides ( 230 Th, 231 Pa, and 210 Pb) have been used to constrain basin-wide water residence or ventilation times. Isotopes of radium , 222 Rn, and 227 Ac have been used to trace mixing and circulation in the ocean because of their relatively high solubility in seawater and suitable half-lives. 226 Ra has a suitable radioactive mean-life, ∼2,300y, for large-scale oceanic mixing studies. The small-scale temporal and spatial variability generally associated with coastal mixing processes accentuates the integrating power of the 228 Ra tracer. Along with the three other radium isotopes of the “radium quartet,” 228 Ra is steadily input to coastal waters by desorption and diffusion from shelf, estuarine, and/or marsh sediments and through submarine groundwater discharge. Water close to the shore thus has a continual supply of these Ra isotopes despite their short decay lives. Produced in seawater by the decay of 226 Ra, 222 Rn in the ocean has activities equal to those of 226 Ra except in regions of the air–sea and sediment–sea interfaces. Exceptionally high apparent vertical mixing has been observed in deep-ocean passages, where the interplay between strong bottom water flows, manganese nodule occurrence, and high standing crop of excess 222 Rn is much in evidence. Several studies have explored the use of 227 Ac for tracing basin-wide circulation and mixing on decadal time-scales. The potential of 227 Ac as a tracer appears to lie chiefly in assessing diapycnal mixing in the deep sea. ]"
663,https://www.sciencedirect.com/science/article/pii/S0964569115300508,"[ Aquaculture: Relevance, distribution, impacts and spatial assessments – A review ]","[ Highlights Highlights the current status and dynamics of aquaculture in global and regional scales. Addresses the major environmental impacts associated with aquaculture activities. Elucidates the potentials and opportunities of earth observation for the assessment of aquaculture. Provides a review of recent studies which use remote sensing to map or monitor aquaculture areas. , Aquaculture is the fastest-growing animal food production sector worldwide and is becoming the main source of aquatic animal food in human consumption. Depletion of wild fishery stocks, rising global populations, continuing demand for food fish, and international trade has driven aquaculture's tremendous expansion during the last decades – in terms of production volume and value. Farmed aquatic products are among the most widely traded commodities in the world food economy. Aquaculture has mainly been developed in valuable fertile coastal environments and caused large-scale land use changes , destruction and loss of coastal wetlands and pollution of waters and soils. This article presents an overview of the relevance, current status and distribution of aquaculture in global and regional scales and depicts its key environmental impacts. Quantitative assessment of the spatial extent, distribution, and dynamics of aquaculture is of utmost importance for a sustainable management of our planet's land and water resources ensuring human and environmental health. The article points to the potential of remote sensing to detect, map and monitor large-scale aquaculture areas and gives a complementary review of satellite remote sensing studies addressing the observation of aquaculture including site selection, site detection and monitoring of related impacts on the environment. ]"
664,https://www.sciencedirect.com/science/article/pii/S187734351830126X,"[ Community as an equal partner for region-based climate change vulnerability, risk, and resilience assessments ]","[ Highlights Complex systems are best modeled by diverse and dynamic data. Vulnerability, risk, and resilience models should represent the system complexity. Modeling metric integration should reflect system dynamic processes. Models and metrics must reflect community concerns, values, and valued components. The community must be an equal partner throughout the assessment and decision process. , Understanding and planning for climate change is a complex systems problem that is interdisciplinary and requires place-based and impact-specific management practices for communities to become resilient to a changing environment. The greater Charleston Harbor region is highly susceptible to the projected impacts of climate change due to low lying geography, a strongly bimodal socioeconomic spectrum, and invaluable coastal ecosystem services. Using Charleston as an example community, this paper discusses a selection of increasingly holistic approaches used in developing a system-level, community-focused assessment for vulnerability, risk, and resilience that aim to enable community involvement in the assessment of and planning for climate change-induced severe weather events, more extreme temperatures, and sea level rise . ]"
665,https://www.sciencedirect.com/science/article/pii/S1359836822004802,[ Hydrophobic or superhydrophobic modification of cement-based materials: A systematic review ],"[ Superhydrophobic materials are investigated extensively because of their excellent surface properties, such as self-cleaning, oil-water separation, corrosion resistance , anti-icing, and anti-fogging. Recently, there has also been a lot of interest in hydrophobic or superhydrophobic modifications of cement-based materials. It provides an innovative way to improve the resistance of cement-based materials to external environmental erosion during service. This paper reviews the progress of hydrophobic or superhydrophobic modification of cement-based materials. This work analyses the mechanisms of hydrophobic modification of material surfaces and discusses three hydrophobic modification methods for cement-based materials: templating, external coating , and internal mixing. We also point out the problems of hydrophobic coatings on cement-based materials in mechanical stability and acid-alkali resistance. Further, the comprehensive performance of cement-based materials after hydrophobic modification in terms of hydration and hardening process, waterproofing and impermeability , resistance to aggressive media, and freeze-thaw damage are summarized. And the applications such as self-cleaning, anti-icing of pavements, corrosion protection of coastal structures, and waterproofing of buildings are also listed. Finally, we briefly discuss some problems in the current research and development trends in the future on hydrophobic modification of cement-based materials. ]"
